pairs,Aggregate Dissimilarity
24 84,0.5422034634100883
24 85,0.37989545523076146
24 86,0.212130988936392
24 87,0.5856825033165064
24 88,0.2719553864535011
24 89,0.6222437009105902
24 90,0.26850330286920426
24 91,0.338205434752139
24 92,0.516059391793247
24 93,0.4296990028888268
24 94,0.5697898838787101
24 95,0.43971197344067375
24 96,0.42749741839045446
24 97,0.5470674203527051
24 98,0.4332899592624665
24 99,0.283531869145921
25 26,0.31493867398836134
25 27,0.10950846760354659
25 28,0.4807692249413408
25 29,0.23591816278800196
25 30,0.41796565379687906
25 31,0.3867560210407807
25 32,0.06545643538627167
25 33,0.6167098134498258
25 34,0.5498422244496417
25 35,0.5628490665672661
25 36,0.5243270200384419
25 37,0.3452268823778537
25 38,0.1095055507446324
25 39,0.27043456652067216
25 40,0.3635738491855145
25 41,0.13413304513252008
25 42,0.191822491330868
25 43,0.3434720508094094
25 44,0.45079486299475796
25 45,0.2746840511457952
25 46,0.33873001478127723
25 47,0.37977950061860133
25 48,0.5800791036985012
25 49,0.5167956145594444
25 50,0.48897158373317035
25 51,0.27348620704546434
25 52,0.2524337967729692
25 53,0.20187713129577475
25 54,0.2615725809201061
25 55,0.16766603177633677
25 56,0.5685416008479347
25 57,0.1541848970348803
25 58,0.3531090306709609
25 59,0.5352326630618837
25 60,0.3220643709092948
25 61,0.38664946098720143
25 62,0.1221023658377484
25 63,0.15235064735327253
25 64,0.5187526943063671
25 65,0.5848901404865321
25 66,0.34243022077970287
25 67,0.3767512707276919
25 68,0.12742961089102084
25 69,0.18224413275723478
25 70,0.5445954013635748
25 71,0.2057735623484275
25 72,0.2861904155804208
25 73,0.24642127928128596
25 74,0.18511856463266896
25 75,0.6021543844177609
25 76,0.45016637460196235
25 77,0.09383307839228797
25 78,0.13153363138328056
25 79,0.21281436731057274
25 80,0.4788712968203207
25 81,0.5032323721336179
25 82,0.49624153258585985
25 83,0.29005676889310134
25 84,0.4343232470624958
25 85,0.3338757554475182
25 86,0.32692650955025065
25 87,0.49072745703694104
25 88,0.1145294803521141
25 89,0.5038275628772503
25 90,0.2740017713288679
25 91,0.27311402342427116
25 92,0.5986553659218448
25 93,0.51909769810586
25 94,0.3914489629240715
25 95,0.5014020242243239
25 96,0.3429048732757386
25 97,0.374334596295362
25 98,0.118765441358635
25 99,0.12203183088582355
26 27,0.2609550780998445
26 28,0.47892164104755386
26 29,0.3979353942267407
26 30,0.4192926730776953
26 31,0.39193791560504365
26 32,0.3355517750033525
26 33,0.41645574367401483
26 34,0.269309833299619
26 35,0.4187562740877619
26 36,0.3866517717455619
26 37,0.4248193630943858
26 38,0.3827754935363164
26 39,0.2617842615384499
26 40,0.4772066037685817
26 41,0.26833988300744066
26 42,0.32586340917924134
26 43,0.5421388189979188
26 44,0.6124393425930345
26 45,0.39528544684384503
26 46,0.5003744943795538
26 47,0.36416055452139645
26 48,0.5080081793269707
26 49,0.37912036626656453
26 50,0.35816610640246743
26 51,0.47912161634895634
26 52,0.3902749650923962
26 53,0.393907098422396
26 54,0.18132778448276515
26 55,0.3663327999648462
26 56,0.28800920969791194
26 57,0.4518837984018643
26 58,0.20423880210286585
26 59,0.4930284799073878
26 60,0.5923256305529228
26 61,0.2682548016422294
26 62,0.39219770545482924
26 63,0.3511833355683291
26 64,0.5064742714103126
26 65,0.3147948008694513
26 66,0.18318817225074685
26 67,0.4397625070743299
26 68,0.266232433501299
26 69,0.45582379293180686
26 70,0.42448297728713935
26 71,0.21436302998758253
26 72,0.3503012698564224
26 73,0.3230317452741204
26 74,0.3420011394690408
26 75,0.3055892698988494
26 76,0.16198507022811354
26 77,0.3639284180093688
26 78,0.25877182814321853
26 79,0.4252524977025001
26 80,0.48405319138458364
26 81,0.3721939249026262
26 82,0.36737254652389967
26 83,0.2812405438843318
26 84,0.31025344094648666
26 85,0.3832088175508538
26 86,0.40875239504421884
26 87,0.49519180430831433
26 88,0.32363330007356544
26 89,0.3661523145843703
26 90,0.3231745955983462
26 91,0.27490076997499074
26 92,0.33923004773799487
26 93,0.24536802804427263
26 94,0.5324585218874274
26 95,0.2414278062266225
26 96,0.21022449964505235
26 97,0.5119427947145001
26 98,0.4200986731701256
26 99,0.3347961191381553
27 28,0.37778391454588295
27 29,0.1751097231408434
27 30,0.34649961777783833
27 31,0.3293489419378398
27 32,0.12938667169730125
27 33,0.5511922755514947
27 34,0.4959194659041922
27 35,0.5120400738533525
27 36,0.46691994093550104
27 37,0.30142524545178356
27 38,0.20155370088786156
27 39,0.19490902051877662
27 40,0.44451088821763257
27 41,0.19441304085951122
27 42,0.2659568092745507
27 43,0.40898958870774066
27 44,0.5294422056605245
27 45,0.20231098564829653
27 46,0.2712847740722305
27 47,0.3008525940724881
27 48,0.6791346096295741
27 49,0.4593885354565036
27 50,0.5783514519517574
27 51,0.3405689238608908
27 52,0.15993213189051098
27 53,0.27236120865541896
27 54,0.18604703491821054
27 55,0.23159626808736639
27 56,0.5111345217449939
27 57,0.23623360024486462
27 58,0.4458153302528273
27 59,0.4588618340754277
27 60,0.3925484482689389
27 61,0.46081446277140997
27 62,0.18603260214877798
27 63,0.20922928253604595
27 64,0.4438852977431088
27 65,0.5271569035231868
27 66,0.27005715528220425
27 67,0.30579155595861235
27 68,0.20065689935624545
27 69,0.25411087700477225
27 70,0.6114513608093867
27 71,0.2391222376020238
27 72,0.23603957230514433
27 73,0.26044277160691653
27 74,0.25900400253653083
27 75,0.5495841392576633
27 76,0.3719197401646927
27 77,0.15776331470331756
27 78,0.19546386769431015
27 79,0.2526861997722577
27 80,0.5643213605745226
27 81,0.5821285948392053
27 82,0.438834453482919
27 83,0.21453122289120571
27 84,0.5027665080956093
27 85,0.25835020944562254
27 86,0.2781362104926613
27 87,0.4237965684101907
27 88,0.18214064108770806
27 89,0.4499048043318007
27 90,0.3444858486885121
27 91,0.19421780071868372
27 92,0.531044205186251
27 93,0.4582892584587014
27 94,0.4398241967463007
27 95,0.43744110407276837
27 96,0.24972293628443692
27 97,0.42939917252121923
27 98,0.21129779008161903
27 99,0.1653879839049998
28 29,0.45749416817623584
28 30,0.06312972900486623
28 31,0.3894335081175805
28 32,0.4732719126184831
28 33,0.3399600958548025
28 34,0.2708704664625623
28 35,0.4009133556529862
28 36,0.27870518738735056
28 37,0.3619291574520442
28 38,0.41528021165031337
28 39,0.39593711858281566
28 40,0.35982470056738586
28 41,0.5170826410528572
28 42,0.46796338091980305
28 43,0.46625351443617874
28 44,0.25959479905114957
28 45,0.3789488398098966
28 46,0.2843310127258387
28 47,0.29779905948346597
28 48,0.46892749749415297
28 49,0.3017860268063122
28 50,0.4153190399670281
28 51,0.5381127013674386
28 52,0.4589040338264719
28 53,0.5442371580551142
28 54,0.3883797644238674
28 55,0.5142570192126299
28 56,0.30251160493153717
28 57,0.5684270099620202
28 58,0.4984914536033814
28 59,0.16143079127184898
28 60,0.3821944325118398
28 61,0.3896187854805581
28 62,0.3870607002128171
28 63,0.5217817765261802
28 64,0.43351976607549136
28 65,0.3302188477573901
28 66,0.4811961470187808
28 67,0.46870903612586584
28 68,0.36727689628028515
28 69,0.31561485491846814
28 70,0.26975603695092026
28 71,0.5864764192791494
28 72,0.43026820707122365
28 73,0.43277223574584084
28 74,0.5299729224577681
28 75,0.3083204347559271
28 76,0.3645578155529948
28 77,0.48804311344762874
28 78,0.3964919657583493
28 79,0.43144692112283156
28 80,0.22984810362501165
28 81,0.33327007158805166
28 82,0.348700027956388
28 83,0.22508313047905432
28 84,0.43708369415256915
28 85,0.4095227488478407
28 86,0.46747247735267405
28 87,0.3472675850605305
28 88,0.5504007461097814
28 89,0.17467408836794546
28 90,0.5227110044374137
28 91,0.39205591580657206
28 92,0.2154471923528293
28 93,0.3146240320384752
28 94,0.29042919874264445
28 95,0.305300500866345
28 96,0.3174023212135952
28 97,0.2731012953126456
28 98,0.4218343178679201
28 99,0.5015945369126602
29 30,0.42538580194300685
29 31,0.4122503907454506
29 32,0.27430349576070545
29 33,0.6714433072482807
29 34,0.6183873103757597
29 35,0.455369596329455
29 36,0.5196239449115208
29 37,0.37821962508135004
29 38,0.3353594138401546
29 39,0.3398258445821808
29 40,0.5894277122810366
29 41,0.3010023387905112
29 42,0.4244790755148256
29 43,0.3924551656056119
29 44,0.4399085015451775
29 45,0.17998042295211886
29 46,0.34273221038053264
29 47,0.38114356779575626
29 48,0.6813104348544184
29 49,0.4854568445041454
29 50,0.710604032235458
29 51,0.33914428450966083
29 52,0.09578517675028582
29 53,0.32784713840988006
29 54,0.35137202224692077
29 55,0.31188724181063454
29 56,0.5511401130226007
29 57,0.1640772535765615
29 58,0.5406353676340789
29 59,0.5006016305620143
29 60,0.3328858795996403
29 61,0.6121146621027295
29 62,0.3309494262121822
29 63,0.34319538484733464
29 64,0.41343018441366963
29 65,0.5846875134952076
29 66,0.41497397934560837
29 67,0.23769017351901225
29 68,0.29205898419062465
29 69,0.3740843904105801
29 70,0.6673299679600095
29 71,0.39332603739791944
29 72,0.2925320835539918
29 73,0.31322420492865816
29 74,0.26994040516306755
29 75,0.6407936356411371
29 76,0.5059522104866002
29 77,0.28567333604563333
29 78,0.34038069175771435
29 79,0.40058958431351155
29 80,0.6147799135246034
29 81,0.7045964393107729
29 82,0.5385428433540695
29 83,0.379856210219916
29 84,0.5873216265011406
29 85,0.37605614915528524
29 86,0.21488423858239145
29 87,0.5438301615333738
29 88,0.3368422009632453
29 89,0.572372648803368
29 90,0.461528108291986
29 91,0.31407615501930813
29 92,0.5957661982267013
29 93,0.48527012765235283
29 94,0.554045815898472
29 95,0.49854467680824416
29 96,0.3562413204506661
29 97,0.4871139612989644
29 98,0.2894106657029668
29 99,0.3307129712337101
30 31,0.39441395001034163
30 32,0.4475571496000116
30 33,0.35206941669640346
30 34,0.22474754017878448
30 35,0.33810978450852447
30 36,0.2700801871032409
30 37,0.30260990686507366
30 38,0.3521504826454471
30 39,0.36682099502012633
30 40,0.32050449537204345
30 41,0.4848748743288383
30 42,0.42896933358486505
30 43,0.4398584793088635
30 44,0.2645752409439107
30 45,0.3431129551720455
30 46,0.2518135286189317
30 47,0.28568973864186503
30 48,0.40960824690718256
30 49,0.2625487816242434
30 50,0.4001345164416139
30 51,0.4987924961720962
30 52,0.4243013365274833
30 53,0.508401273417263
30 54,0.35618843817736473
30 55,0.502147698371029
30 56,0.31429476791273364
30 57,0.522387043691516
30 58,0.43917220301641086
30 59,0.1497305883039261
30 60,0.34287422731649736
30 61,0.3540260986898379
30 62,0.3613459371943454
30 63,0.5032788524698218
30 64,0.43882636582865686
30 65,0.2742179977013636
30 66,0.44220209968384283
30 67,0.4125643887134985
30 68,0.3214801278569118
30 69,0.283196771302351
30 70,0.29547079996939196
30 71,0.5647159320349144
30 72,0.3709489564842531
30 73,0.3969363511079897
30 74,0.4975383983641346
30 75,0.2455168636114653
30 76,0.40006754233044145
30 77,0.4759337926060278
30 78,0.3707772027398776
30 79,0.4196637581416351
30 80,0.22462446388511967
30 81,0.3245621112906684
30 82,0.3029862195462883
30 83,0.24018469399119488
30 84,0.4385798154878389
30 85,0.3841341436897735
30 86,0.4078270689052991
30 87,0.3593769059021314
30 88,0.511633456144458
30 89,0.1832990886520551
30 90,0.48528781821226097
30 91,0.35654618902912544
30 92,0.2206708320927213
30 93,0.27870518738735056
30 94,0.27661919762893467
30 95,0.29011597734093086
30 96,0.27327581439079696
30 97,0.25051673860322615
30 98,0.3625150672809495
30 99,0.49525355080221195
31 32,0.4368830369880438
31 33,0.34268932876636565
31 34,0.36509383573008225
31 35,0.44340808826036265
31 36,0.2740402208327367
31 37,0.2832524946719973
31 38,0.3380750094892618
31 39,0.21328973955101585
31 40,0.34044262765803496
31 41,0.31392201607227144
31 42,0.4152200182890842
31 43,0.42918436669689586
31 44,0.42856514027818493
31 45,0.3085463587372804
31 46,0.3989625452586648
31 47,0.32263467364894505
31 48,0.4849082098592862
31 49,0.4090341181577877
31 50,0.3809430242750848
31 51,0.41668981213155715
31 52,0.3996842594928605
31 53,0.4326035503855179
31 54,0.4070649732217199
31 55,0.4676640619495375
31 56,0.3794792914381478
31 57,0.4822123503594555
31 58,0.4991798701884139
31 59,0.40223313960844387
31 60,0.41383276776575423
31 61,0.5146532006276171
31 62,0.3506718245823778
31 63,0.3566275959097304
31 64,0.24260650133758818
31 65,0.31965235587497054
31 66,0.26858883880983064
31 67,0.5041742902751924
31 68,0.5000210619942375
31 69,0.4157059594079306
31 70,0.4525914586794736
31 71,0.40470811333777296
31 72,0.1990833865565382
31 73,0.4344951902132944
31 74,0.34756889279823744
31 75,0.4685022421932355
31 76,0.3215929762037346
31 77,0.4652596799940602
31 78,0.5029602329850528
31 79,0.32428178978462974
31 80,0.3682891599673615
31 81,0.46830976738618374
31 82,0.2905144884549209
31 83,0.3145445949846694
31 84,0.3000145464132863
31 85,0.30235761750963885
31 86,0.29242976620428773
31 87,0.28650475448003004
31 88,0.4298569299643234
31 89,0.26614841281205653
31 90,0.37580832979143325
31 91,0.32885959150337946
31 92,0.3919555304023826
31 93,0.4394596462039543
31 94,0.36458454079927993
31 95,0.4307884307526329
31 96,0.23156897462181217
31 97,0.35573208234179077
31 98,0.3597496577425936
31 99,0.3896675008125535
32 33,0.6805789472487959
32 34,0.5957291882116473
32 35,0.5978454640571008
32 36,0.5702139838004474
32 37,0.4032282809548811
32 38,0.11022355261293737
32 39,0.24899012283385344
32 40,0.3281864410760406
32 41,0.1249179680781991
32 42,0.18043666514383902
32 43,0.33159672266278156
32 44,0.49085757924954143
32 45,0.2724984525495241
32 46,0.3676101758221943
32 47,0.33871330913476877
32 48,0.629274240044609
32 49,0.5659441569254943
32 50,0.5335220957744943
32 51,0.2599627399684676
32 52,0.28931880358781215
32 53,0.19175502476299575
32 54,0.25399723315097283
32 55,0.11932148179463344
32 56,0.6144285646099402
32 57,0.17626233698736207
32 58,0.3969334342490755
32 59,0.5836822957270668
32 60,0.3187449854649511
32 61,0.44734399161156835
32 62,0.08621121240566612
32 63,0.15718520841903974
32 64,0.5530501820953351
32 65,0.6503465758728038
32 66,0.3473113758255279
32 67,0.41477006439060754
32 68,0.13530573605987667
32 69,0.18933475160862873
32 70,0.5865653645353898
32 71,0.21612795691837264
32 72,0.3287101877169177
32 73,0.2923082430432915
32 74,0.2118460837949168
32 75,0.6376567243447105
32 76,0.4543078596846914
32 77,0.03534528412099889
32 78,0.08349879878446534
32 79,0.19933749421363375
32 80,0.5257367341635396
32 81,0.49378500704213085
32 82,0.5600671786701094
32 83,0.26552174272092177
32 84,0.4632034081034129
32 85,0.31910902460995544
32 86,0.3610220900923015
32 87,0.5450292935973811
32 88,0.10389499156383793
32 89,0.55884694673058
32 90,0.275360421482325
32 91,0.2841486901030598
32 92,0.6509722989318235
32 93,0.5411751380583417
32 94,0.38280077929378675
32 95,0.5463673363320158
32 96,0.37230688689330277
32 97,0.3790262691556186
32 98,0.18422187674490667
32 99,0.12386263337053274
33 34,0.18339292059400883
33 35,0.3208287212869333
33 36,0.17073651824021735
33 37,0.3725887615320101
33 38,0.5817709197500138
33 39,0.45698564981176787
33 40,0.36985282363307276
33 41,0.5680708880054973
33 42,0.5144279963906712
33 43,0.6014517055290766
33 44,0.5325785108563973
33 45,0.5522422689980324
33 46,0.5029759158368771
33 47,0.4234734410525542
33 48,0.46458383999551484
33 49,0.39109626922380486
33 50,0.3137235181409684
33 51,0.6603857223923092
33 52,0.6323226227789256
33 53,0.690236742876235
33 54,0.577375364891474
33 55,0.7113599722102896
33 56,0.23876062285923388
33 57,0.7325671843523021
33 58,0.36187680551672724
33 59,0.35655596240055215
33 60,0.5861001065979349
33 61,0.304663527065799
33 62,0.5943677348431298
33 63,0.5998939324031205
33 64,0.4271803330977117
33 65,0.26515300629662714
33 66,0.35866439682009343
33 67,0.5753326923819978
33 68,0.667722190780756
33 69,0.5116523589054733
33 70,0.22683256396444312
33 71,0.4735834104217475
33 72,0.4616248570928539
33 73,0.6343273761225172
33 74,0.6156550469614286
33 75,0.2572079371897996
33 76,0.3271936483692485
33 77,0.7089555902548123
33 78,0.6752275718172334
33 79,0.5653684371621462
33 80,0.32944538768843096
33 81,0.2866088522501104
33 82,0.16654351461043265
33 83,0.48681193381685006
33 84,0.4040279169914987
33 85,0.54083500200392
33 86,0.5465786381375136
33 87,0.2477945516105986
33 88,0.6481125271135294
33 89,0.21220819099440646
33 90,0.4766470971950424
33 91,0.4047035297023364
33 92,0.19786061657094067
33 93,0.3291873024964524
33 94,0.39399473677431773
33 95,0.3051866676061225
33 96,0.40409087568650354
33 97,0.38318533115440184
33 98,0.5248897844024569
33 99,0.6281448853068347
34 35,0.2493514345263665
34 36,0.1454753836048285
34 37,0.34300370554725956
34 38,0.4920287928067986
34 39,0.3744189957974503
34 40,0.30121776965603037
34 41,0.5126230668233437
34 42,0.4354490788408024
34 43,0.5117095785858613
34 44,0.4433314165403326
34 45,0.49396244297919634
34 46,0.3910115666714397
34 47,0.33373131410933904
34 48,0.3547639503512731
34 49,0.2608216223341993
34 50,0.19845099639142885
34 51,0.5792430258660988
34 52,0.6150352712640909
34 53,0.6318535009504415
34 54,0.4272940337734381
34 55,0.6216178452670744
34 56,0.17176060088808884
34 57,0.6519617202042862
34 58,0.2922644143970095
34 59,0.24794751623781267
34 60,0.5309523051898117
34 61,0.19142780622662253
34 62,0.5131057122704299
34 63,0.5647610865261574
34 64,0.5003085998849924
34 65,0.14114240862844749
34 66,0.2923022199190401
34 67,0.5522779152868409
34 68,0.5202501225459557
34 69,0.43593501995964884
34 70,0.20162423583978642
34 71,0.4493274177919302
34 72,0.438326882150566
34 73,0.48909606163436525
34 74,0.564773435824937
34 75,0.1315884456020965
34 76,0.24006078430926886
34 77,0.6192134633115971
34 78,0.5169922941890868
34 79,0.5082739165384386
34 80,0.22061419957224454
34 81,0.13337466181483174
34 82,0.11548886176588913
34 83,0.3676224114771201
34 84,0.26575956142563945
34 85,0.47224654200693533
34 86,0.4908046590949556
34 87,0.41292263202195906
34 88,0.5929431333731845
34 89,0.11404187245674526
34 90,0.42511317033774193
34 91,0.38741617818750174
34 92,0.09414908406841967
34 93,0.16168861129483533
34 94,0.31853650581515597
34 95,0.14965694708666405
34 96,0.307547164093391
34 97,0.33240713592486776
34 98,0.4922512695912534
34 99,0.55955642530985
35 36,0.17621718249611903
35 37,0.40062091213587564
35 38,0.4990374365583186
35 39,0.37425216662007266
35 40,0.3245343064277721
35 41,0.5236649309462063
35 42,0.44529995537584677
35 43,0.3758610794802385
35 44,0.4598278825952922
35 45,0.37850165124519564
35 46,0.37157255819133533
35 47,0.29312091024181136
35 48,0.46326178316298117
35 49,0.4067810151123596
35 50,0.40896350744329363
35 51,0.4487323785734363
35 52,0.46448921254658454
35 53,0.5675994932999372
35 54,0.5864786163936563
35 55,0.5810074413995467
35 56,0.3632889061627546
35 57,0.561177100308884
35 58,0.46803774188147257
35 59,0.40760553915295933
35 60,0.385065644478083
35 61,0.3733080513639915
35 62,0.5116342516514346
35 63,0.6201138256839656
35 64,0.48651587263706014
35 65,0.31440587372046497
35 66,0.30502146732398266
35 67,0.32009920350811
35 68,0.6205896146185391
35 69,0.4289188757137781
35 70,0.3390600365327109
35 71,0.4654480257410905
35 72,0.4725476982195039
35 73,0.7316447750722964
35 74,0.49891348899510796
35 75,0.19312136481722658
35 76,0.42110415610725854
35 77,0.626222107063117
35 78,0.6639226600541096
35 79,0.5377204027841229
35 80,0.41647574499228357
35 81,0.34559872506748557
35 82,0.20031695270824668
35 83,0.54353423293808
35 84,0.49097531428207775
35 85,0.42068655282583023
35 86,0.37518855409409557
35 87,0.5424219247783756
35 88,0.5816869369420561
35 89,0.34619391581111786
35 90,0.44924794285683983
35 91,0.38312862287135596
35 92,0.25380710698356634
35 93,0.3070422823322446
35 94,0.2639740460166693
35 95,0.3023463288868281
35 96,0.4597221938112588
35 97,0.2910773664627896
35 98,0.5387573650687584
35 99,0.5897950092165166
36 37,0.3119799562546926
36 38,0.46879669341842983
36 39,0.34890379138625044
36 40,0.2825052863332659
36 41,0.4487803362797396
36 42,0.40993387442960255
36 43,0.4884774791974925
36 44,0.4540310232568358
36 45,0.44057267410806616
36 46,0.33920803871164235
36 47,0.26288016710192263
36 48,0.41200965518181887
36 49,0.3146659666205273
36 50,0.3042283089870317
36 51,0.5474114960607251
36 52,0.5035734931014393
36 53,0.5226748278106209
36 54,0.5446359722193811
36 55,0.5507666982596581
36 56,0.1904730842108533
36 57,0.6129340342886236
36 58,0.38505018891396625
36 59,0.2813836972588345
36 60,0.4425136353683917
36 61,0.2950813424824212
36 62,0.48759050785923014
36 63,0.51120539762848
36 64,0.48068355641621835
36 65,0.2123253956889583
36 66,0.263302694950349
36 67,0.4512690987966631
36 68,0.589973013372851
36 69,0.410419815548449
36 70,0.19900599509210076
36 71,0.3994219694782914
36 72,0.38128687269539735
36 73,0.5826384769299189
36 74,0.4533116576622853
36 75,0.2047126969732096
36 76,0.32338911731303505
36 77,0.5959813639232283
36 78,0.6343342326350297
36 79,0.46185278878229097
36 80,0.25429926063308717
36 81,0.2418885941724947
36 82,0.08794943303081339
36 83,0.4509507444808862
36 84,0.35930765891388294
36 85,0.4059150110651233
36 86,0.42696192855135146
36 87,0.4002662296681675
36 88,0.5674279289619846
36 89,0.22004594242196268
36 90,0.36823908090912055
36 91,0.3235734476438977
36 92,0.1349687062707921
36 93,0.2368479967997891
36 94,0.2350322521257083
36 95,0.2350260964169608
36 96,0.38656157640692984
36 97,0.23139831943469
36 98,0.43634504698415727
36 99,0.5272384998102148
37 38,0.304420253456099
37 39,0.2510635549464245
37 40,0.30678787162487225
37 41,0.3621487931401539
37 42,0.3935399151307699
37 43,0.4669581820923046
37 44,0.463391109868605
37 45,0.2748916027041176
37 46,0.2306139116744816
37 47,0.2175513461872108
37 48,0.44913793560636195
37 49,0.4096639702768289
37 50,0.4446293051132915
37 51,0.3830350560983944
37 52,0.3994692074401874
37 53,0.41288607658232024
37 54,0.3918614332914367
37 55,0.4340093059163747
37 56,0.3389609769734823
37 57,0.4314069942488633
37 58,0.38724722765818653
37 59,0.3199097970851109
37 60,0.4584093042495982
37 61,0.5071376674068669
37 62,0.31701706854921496
37 63,0.28172693957859346
37 64,0.3709181021779466
37 65,0.34252231018256507
37 66,0.2955994448118929
37 67,0.3129852876666871
37 68,0.4720041775480656
37 69,0.23430169261155848
37 70,0.4936995847453582
37 71,0.4482129882802882
37 72,0.184274190798939
37 73,0.4420107234340445
37 74,0.4199370337287382
37 75,0.42017038244187305
37 76,0.4375980841161501
37 77,0.43160492396089734
37 78,0.46930547695188995
37 79,0.31522865522197296
37 80,0.3820266941836318
37 81,0.47637836736209127
37 82,0.24973706600359266
37 83,0.3489170498358604
37 84,0.512618293781484
37 85,0.21926664863517517
37 86,0.26922797184359876
37 87,0.3173826608268878
37 88,0.381525070212961
37 89,0.2899595655168182
37 90,0.34215357375827044
37 91,0.21606780143842813
37 92,0.40010178701171967
37 93,0.31374139810729945
37 94,0.364943390208294
37 95,0.3244066843799553
37 96,0.292661372378331
37 97,0.32352173969041903
37 98,0.3991341853591865
37 99,0.3882091849993144
38 39,0.1955335692579738
38 40,0.26809308643827284
38 41,0.19784913854170694
38 42,0.11337466939108864
38 43,0.25344846592161757
38 44,0.39885227283919467
38 45,0.19619531741864807
38 46,0.27439342593034544
38 47,0.282787274615827
38 48,0.5304662125458269
38 49,0.6099932722838551
38 50,0.4347140682757121
38 51,0.19304052615589057
38 52,0.34447903005728403
38 53,0.2610270146592995
38 54,0.3297923802553653
38 55,0.2068884653761271
38 56,0.5042050119970028
38 57,0.22590272995265598
38 58,0.44098254960743627
38 59,0.5018810709493732
38 60,0.24026746459804546
38 61,0.49139310696992905
38 62,0.03456871778670261
38 63,0.23298035552343224
38 64,0.454242154596553
38 65,0.5515385483740216
38 66,0.2802493800727775
38 67,0.4619937829235715
38 68,0.19636165413932585
38 69,0.11070813000553824
38 70,0.5047641397576962
38 71,0.29781879563274244
38 72,0.22990216021813561
38 73,0.33048651691437236
38 74,0.272902001874366
38 75,0.5388486968459285
38 76,0.37022352988416657
38 77,0.1333816698524827
38 78,0.17434380144751963
38 79,0.14928230118197186
38 80,0.4269287066647575
38 81,0.42386070142501814
38 82,0.4612591511713272
38 83,0.19844330649065506
38 84,0.37683597328005713
38 85,0.252047028857205
38 86,0.26333231811490604
38 87,0.44622126609859897
38 88,0.17886606920304593
38 89,0.4600389192317978
38 90,0.1987746162057651
38 91,0.3583565356201507
38 92,0.5623683530656944
38 93,0.4564384925370081
38 94,0.32008910814576413
38 95,0.46456611155432215
38 96,0.2920929637029107
38 97,0.3067488539017344
38 98,0.22827099210326743
38 99,0.203966170497601
39 40,0.25786453349576827
39 41,0.1893220613782878
39 42,0.2422092213653476
39 43,0.3349422461934991
39 44,0.5542831989684168
39 45,0.19404540299246995
39 46,0.29255848680935786
39 47,0.12363064838364346
39 48,0.6199666568932952
39 49,0.4852080023456091
39 50,0.4736918645395568
39 51,0.23071603961776269
39 52,0.3514397918650699
39 53,0.31330197520594166
39 54,0.24720610373562502
39 55,0.28294575096995034
39 56,0.39311837219574314
39 57,0.3869249336888113
39 58,0.45905442252633316
39 59,0.4349189302628279
39 60,0.37838717400313504
39 61,0.509464979888826
39 62,0.16567084345710661
39 63,0.28914746653756723
39 64,0.4008854560868785
39 65,0.42675327843577565
39 66,0.09832125299167445
39 67,0.4054624812392938
39 68,0.35762250996846
39 69,0.2583414209875954
39 70,0.5092305704997223
39 71,0.281650305739848
39 72,0.17654546170846105
39 73,0.4281409077719517
39 74,0.27736843261639216
39 75,0.42451638858015645
39 76,0.2468519894871859
39 77,0.2630810515541555
39 78,0.31030541406895756
39 79,0.18073285890812502
39 80,0.4463052110252721
39 81,0.4570608441616985
39 82,0.3364738812330813
39 83,0.21145893706630664
39 84,0.38815171909057644
39 85,0.17515180924803375
39 86,0.211140469106676
39 87,0.39286456758892446
39 88,0.261834795172106
39 89,0.33525364929355195
39 90,0.26637899619141564
39 91,0.20341253552317465
39 92,0.42737900149479546
39 93,0.32326630618836244
39 94,0.3043477297367327
39 95,0.3296597199966968
39 96,0.15211495000049244
39 97,0.30169147511995104
39 98,0.3892000078793072
39 99,0.2608135536205795
40 41,0.29299158353618765
40 42,0.32141122180022474
40 43,0.29218734492349113
40 44,0.44026564629638465
40 45,0.4133611836537711
40 46,0.3996293695114754
40 47,0.2167642488557958
40 48,0.4614052592860287
40 49,0.4014765367111317
40 50,0.321435427941084
40 51,0.33234474544913184
40 52,0.5704294146659666
40 53,0.3897606130100999
40 54,0.47274956758513625
40 55,0.36562638976962875
40 56,0.4729783705441192
40 57,0.49399581639092877
40 58,0.37192159634763805
40 59,0.3988065122473981
40 60,0.2949818662290621
40 61,0.3168899768393826
40 62,0.25847828606885453
40 63,0.3482731437602327
40 64,0.5399431060986595
40 65,0.41445038422986963
40 66,0.32524738372907913
40 67,0.488397682271483
40 68,0.4504299525802079
40 69,0.21874468241467432
40 70,0.3302610096271497
40 71,0.38839503058156105
40 72,0.37512692124405167
40 73,0.5760281170046814
40 74,0.38411315745810526
40 75,0.3439374034500759
40 76,0.48632705337397236
40 77,0.34227736979634266
40 78,0.39647037342612734
40 79,0.28747758374983806
40 80,0.22684548148249165
40 81,0.2505428766896
40 82,0.2527424155986039
40 83,0.42339127654625724
40 84,0.4237940303641225
40 85,0.35963006652711205
40 86,0.45086441303328323
40 87,0.4485888842673722
40 88,0.33738655502294473
40 89,0.2515221836590745
40 90,0.34283763399557393
40 91,0.2965518181880169
40 92,0.38786522293514797
40 93,0.4303371888904799
40 94,0.12060228590823788
40 95,0.43292012428091853
40 96,0.40171681769934836
40 97,0.12272191424737841
40 98,0.3224753449659182
40 99,0.3675582784622926
